ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,NORTHING,EASTING,ENGLISH ADDRESS,中文地址,TELEPHONE,FAX NUMBER,OPENING HOURS,EMAIL ADDRESS,WEBSITE
Kindergartens,幼稚園,SUN ISLAND KINDERGARTEN (TUNG CHUNG BR) (A.M.),太陽島幼稚園(東涌分校)(上午),817008.5,812327.5,"SHOP K01, G/F, COASTAL SKYLINE NO 12, TUNG CHUNG WATERFRONT ROAD TUNG CHUNG NEW TERRITORIES",新界東涌海濱路12號藍天海岸地下K01號舖,24201068,28343322,,,http://www.sunisland.edu.hk
Kindergartens,幼稚園,YAU YAT CHUEN SCHOOL (A.M.),又一村學校(上午),820985,835835,2 MARIGOLD ROAD YAU YAT CHUEN KOWLOON,九龍又一村壽菊路2號,23812949,23805111,,,http://www.yycskg.edu.hk
Kindergartens,幼稚園,TSUEN WAN OUR LADY KINDERGARTEN (A.M.),荃灣聖母幼稚園(上午),825570.7,830332.7,G/F 37-41 TAK WAH STREET TSUEN WAN NEW TERRITORIES,新界荃灣德華街37-41號地下,24900821,24050113,,,http://www.twolkg.edu.hk
Kindergartens,幼稚園,WELLBORN ANGLO-CHINESE KINDERGARTEN(WHOLE DAY),威寶中英文幼稚園(全日),829338.4,841264.1,STTL 258 RP CHEVALIER GARDEN MA ON SHAN SHATIN NEW TERRITORIES,新界沙田馬鞍山富安花園沙田市地段第258號,26426033,26335166,,,http://www.wellborn.edu.hk
Kindergartens,幼稚園,YUE TIN COURT YIU WING ANGLO-CHINESE KG (A.M.),耀榮中英文幼稚園(愉田苑)(上午),827075,838920.5,BLOCK E & BLOCK G (YUE KWAN HOUSE) YUE TIN COURT SHATIN NEW TERRITORIES,新界沙田愉田苑E座及G座(愉群閣),26463510,26470086,,,http://www.tkyw.com
Kindergartens,幼稚園,MUI WO OWLS SCHOOL,MUI WO OWLS SCHOOL,814006.7,818108.9,UNITS A AND B 1/F SILVER CENTRE BUILDING 10 MUI WO FERRY PIER ROAD MUI WO LANTAU ISLAND NEW TERRITORIES,新界大嶼山梅窩梅窩碼頭路10號銀礦中心大廈1樓A室及B室,,,,,
Kindergartens,幼稚園,ANFIELD INTERNATIONAL KINDERGARTEN(P.M.),安菲爾國際幼稚園(下午),818735.6,837859.5,KINDERGARTEN L2 PHASE 1 LAGUNA VERDE 8 LAGUNA VERDE AVENUE HUNG HOM KOWLOON,九龍紅磡海逸徑8號海逸豪園一期L2幼稚園,27663882,27663933,,,http://www.anfield.com.hk
Kindergartens,幼稚園,SUNKIDS KINDERGARTEN (A.M.),加州天地幼稚園(上午),826128.7,814893.2,"G/F, NO 2A KINDERGARTEN, YUET WU VILLA 2 WU SAU STREET TUEN MUN NEW TERRITORIES",新界屯門湖秀街2號悅湖山莊幼稚園2A號地下,24403088,30139665,,,
Kindergartens,幼稚園,CHAI WAN BAPTIST CHURCH PRE-SCHOOL EDUCATION LUI MING CHOI KINDERGARTEN (SIU SAI WAN)(WHOLE DAY),柴灣浸信會學前教育中心呂明才幼稚園(小西灣)(全日),813684.2,843619.1,UNIT 1-10 G/F SUI FU HOUSE SIU SAI WAN ESTATE CHAI WAN HONG KONG,香港柴灣小西灣?瑞富樓地下1-10號,25566909,29750976,,,http://www.cwbc.org.hk
Kindergartens,幼稚園,KELLETT SCHOOL,KELLETT SCHOOL,812646.4,832432.7,2 WAH LOK PATH PHASE 1 STAGE I & STAGE II G/F - 3/F & ROOF PLAYGROUND ON 4/F WAH FU HONG KONG (INCLUDING ADDITIONAL STRUCTURE ON ROOF TERRACE II),香港華富華樂徑2號第1期第1階及第2階地下至3樓、4樓天台操場(包括平台II建築物),25518234,28750262,,,http://www.kellettschool.com/
Kindergartens,幼稚園,HOMANTIN BAPTIST CHURCH KINDERGARTEN (A.M.),何文田浸信會幼稚園(上午),819556.7,836914.1,"G/F, BLOCK 5, SIK MAN HOUSE HOMANTIN ESTATE KOWLOON",九龍何文田南村第五座適文樓地下,22420024,22420086,,,http://www.hmtbck.edu.hk
Kindergartens,幼稚園,SMALL WORLD CHRISTIAN KINDERGARTEN (A.M.),SMALL WORLD CHRISTIAN KINDERGARTEN (A.M.),815113,834835.2,G-1/F 10 BORRETT ROAD CENTRAL HONG KONG,香港中環波老道10號地下,25250922,25305448,,,http://www.swck.edu.hk
Kindergartens,幼稚園,PLK TIN KA PING SIU HONG KINDERGARTEN(P.M.),保良局田家炳兆康幼稚園(下午),830366.1,815800,LEVEL 3 COMM CENTRE SIU HONG COURT TUEN MUN NEW TERRITORIES,新界屯門兆康苑商場三樓,24668131,24563961,,,http://www.kids-club.net/edu/tkpshkg
Kindergartens,幼稚園,TSUNG TSIN MISSION PAK TIN GRACEFUL KG(P.M.),崇真會白田美善幼稚園(下午),821895.4,835329.9,"G/F, SHING TIN HOUSE PAK TIN ESTATE SHEK KIP MEI KOWLOON",九龍石硤尾白田?盛田樓地下,31522533,31522643,,,http://www.ptgraceful.edu.hk
Kindergartens,幼稚園,ECFB CREATIVITY KINDERGARTEN(P.M.),基督教中國佈道會恩恩創意幼稚園(下午),823174.4,839061.1,TSZ HONG ESTATE TSZ WAN SHAN KOWLOON,九龍慈雲山慈康?,29975299,29975288,,,http://www.ecfbck.edu.hk
Kindergartens,幼稚園,PLK MRS TAM WAH CHING KINDERGARTEN (WHOLE DAY),保良局譚華正夫人幼稚園(全日),822582.4,832218.8,"UNIT 703, 7/F, SEUNG LAI HOUSE WAH LAI ESTATE LAI CHI KOK KOWLOON",九龍荔枝角華荔?賞荔樓7字樓703室,21210201,21210212,,,http://plkkg23.hypermart.net/
Kindergartens,幼稚園,EVANGELICAL LU CH OF HK NAM CHEONG KG (A.M.),基督教香港信義會南昌幼稚園(上午),820761.2,834376.1,CHEONG CHUNG HOUSE (BLOCK 1) NAM CHEONG ESTATE KOWLOON,九龍南昌?第一座昌頌樓,27258913,27285387,,,http://elchk.no-ip.org/kg_web/namcheong/
Kindergartens,幼稚園,LITTLE OWLS KINDERGARTEN (A.M.),LITTLE OWLS KINDERGARTEN (A.M.),814008,818107.1,UNITS A AND B 1/F SILVER CENTRE BUILDING 10 MUI WO FERRY PIER ROAD MUI WO LANTAU ISLAND NEW TERRITORIES,新界大嶼山梅窩梅窩碼頭路10號銀礦中心大廈1樓A室及B室,29840006,29841338,,,
Kindergartens,幼稚園,TRUE LIGHT MIDDLE SCHOOL OF HONG KONG(P.M.),香港真光中學(下午),815253.8,838065.7,50 TAI HANG ROAD HONG KONG,香港大坑道50號,25773569,25773943,,,http://www.tlmshkps.edu.hk/kindergarten
Kindergartens,幼稚園,SUN ISLAND ENGLISH KG (KWAI CHUNG BR) (A.M.),太陽島英文幼稚園(葵涌分校)(上午),825100.1,832148.8,G/F KWAI WAH BUILDING NO 11 TAI LOONG STREET KWAI CHUNG NEW TERRITORIES,新界葵涌大隴街11號葵華大廈地下,24223096,28343322,,,http://www.sunisland.edu.hk
Kindergartens,幼稚園,FANLING BAPTIST CHURCH LUI MING CHOI KG (A.M.),粉嶺浸信會呂明才幼稚園(上午),839596,832575.1,FSSTL 86 SHA TAU KOK ROAD FANLING NEW TERRITORIES,新界粉嶺沙頭角道,26694315,26776271,,,http://fbclmckg.school.hk
Kindergartens,幼稚園,TWGH WONG WU LAI MING KINDERGARTEN (A.M.),東華三院王胡麗明幼稚園(上午),825370.5,832498.2,"G/F, SHEK FU HOUSE SHEK LEI (II) ESTATE KWAI CHUNG NEW TERRITORIES",新界葵涌石籬(二)?石富樓地下,31266606,31266608,,,http://www.twghwwlmkg.edu.hk
Kindergartens,幼稚園,MEI LAM ESTATE TO KWONG KINDERGARTEN(WHOLE DAY),美林?道光幼稚園(全日),826504.7,836300.6,"UNITS 132 & 134-144 ,G/F, MEI TAO HOUSE MEI LAM ESTATE SHATIN NEW TERRITORIES",新界沙田美林?美桃樓地下132及134-144室,26047486,26072773,,,http://www.tkyw.com
Kindergartens,幼稚園,YUEN LONG MERCHANTS ASSOCIATION KG(WHOLE DAY),元朗商會幼稚園(全日),834595.6,818569.9,"WINGS A & B, G/F, YIU HING HOUSE TIN YIU ESTATE TIN SHUI WAI NEW TERRITORIES",新界天水圍天耀?耀興樓A及B翼地下,24451934,24459122,,,http://www.ylmakg.edu.hk
Kindergartens,幼稚園,PODS KINDERGARTEN(P.M.),樂?幼稚園(下午),816000.2,837885.6,PORTIONS E F AND J 2/F KIU HING MANSION 14 KING'S ROAD NORTH POINT HONG KONG,香港北角英皇道14號僑興大廈2樓E F及J室,,,,,
Kindergartens,幼稚園,SKH CROWN OF THORNS CHURCH SADICK KG (A.M.),聖公會荊冕堂士德幼稚園(上午),825453.3,830663.3,PORTION OF G/F - 1/F & PORTION OF 3/F - 4/F 67-73 TEXACO ROAD TSUEN WAN NEW TERRITORIES,新界荃灣德士古道67-73號地下至1樓部分及3樓至4樓部分,26145323,26145020,,,http://www.skhthornskg.org
Kindergartens,幼稚園,CCC CHUEN YUEN KINDERGARTEN(P.M.),中華基督教會全完幼稚園(下午),825384.3,831111.5,"UNIT NO 4, PODIUM LEVEL 3 KWAI CHUNG SHOPPING CENTRE KWAI CHUNG ESTATE KWAI CHUNG NEW TERRITORIES",新界葵涌葵涌?葵涌商場三樓平台4號單位,24011899,22794100,,,http://cyk.ccc.edu.hk
Kindergartens,幼稚園,TAI PO MERCHANTS ASSOCIATION KG (A.M.),大埔商會幼稚園(上午),835293.8,835594.4,G/F BLK 2 FU HENG ESTATE TAI PO NEW TERRITORIES,新界大埔富亨?第二座地下,26643280,26677403,,,http://www.tpmak.edu.hk
Kindergartens,幼稚園,SINGAPORE INTERNATIONAL SCH (HONG KONG) (A.M.),新加坡國際學校(上午),811777,835272,(INCLUDING 1-STOREY SCHOOL EXTENSION) 23 NAM LONG SHAN ROAD ABERDEEN HONG KONG,香港香港仔南朗山道23號(包括新增一層校舍),28720266,25188212,,,http://www.singapore.edu.hk
Kindergartens,幼稚園,DAVID (EXODUS) KINDERGARTEN (A.M.),大衛(出埃及)幼稚園(上午),824861,836343,UG2 BLK 4-6 JULIMOUNT GARDEN 1-5 HIN TAI STREET TAI WAI SHATIN NEW TERRITORIES,新界大圍顯泰街瑞峰花園平台,26933772,26969068,,,http://www.davidexodus.edu.hk
Kindergartens,幼稚園,GUIDEPOSTS KINDERGARTEN (A.M.),佳寶幼稚園(上午),822067.2,832380.8,"5B, MOUNT STERLING MALL, MEI FOO SUN CHUEN, LOWER PODIUM FLOOR, SHAM SHUI PO KOWLOON",九龍深水?美孚新?萬事達廣場5號B平台,27432800,27854364,,,http://www.guideposts.edu.hk
Kindergartens,幼稚園,CANNAN KINDERGARTEN (KOWLOON TONG) (A.M.),迦南幼稚園(九龍塘)(上午),821007.8,836227.8,PORTION OF G/F & 1/F 9 & 11 CUMBERLAND ROAD KOWLOON TONG KOWLOON,九龍九龍塘金巴倫道9及11號地下部分及1樓,23383262,23362973,,,http://www.cannan.edu.hk
Kindergartens,幼稚園,LINGNAN KINDERGARTEN (SIU SAI WAN)(WHOLE DAY),嶺南幼稚園(小西灣)(全日),813803.8,843811.4,1/F KINDERGARTEN BUILDING OF CHEERFUL GARDEN 23 SIU SAI WAN ROAD HONG KONG,香港小西灣道23號富怡花園幼稚園大樓1樓,2893 2686,2893 0168,,,
Kindergartens,幼稚園,TWGH HUNG WONG KAR GEE KINDERGARTEN(P.M.),東華三院洪王家琪幼稚園(下午),835019.3,835340.9,2/F TAI TAK HOUSE UNITS NO.309-316 TAI YUEN TAI PO NEW TERRITORIES,新界大埔大元?泰德樓三樓,26655111,26607909,,,http://www.twghhwkgkg.edu.hk
Kindergartens,幼稚園,OUR LADY'S KINDERGARTEN(P.M.),聖母幼稚園(下午),822808.6,838178,OUR LADY'S KINDERGARTEN & EXTENSION (EXCLUDING CHAPEL & YOUTH CENTRE) 113 SHATIN PASS ROAD WONG TAI SIN KOWLOON,九龍黃大仙沙田?道113號(不包教堂青年中心)聖母幼稚園及擴建部分,23207544,23527814,,,http://www.olk.edu.hk
Kindergartens,幼稚園,TAI PO BAPTIST KG TIN CHAK ESTATE BRANCH (A.M.),大埔浸信會幼稚園天澤?分校(上午),836558.1,817848.7,"G/F, CHAK SING HOUSE TIN CHAK ESTATE TIN SHUI WAI, YUEN LONG NEW TERRITORIES",新界元朗天水圍天澤?澤星樓地下,24863300,24863000,,,http://www.tpbkg-tceb.com.hk
Kindergartens,幼稚園,DISCOVERY BAY INTERNATIONAL SCHOOL (WHOLE DAY),DISCOVERY BAY INTERNATIONAL SCHOOL (WHOLEDAY),817298,819807,DISCOVERY BAY LANTAU ISLAND NEW TERRITORIES,新界大嶼山愉景灣,29877331,29877076,,,http://www.dbis.edu.hk
Kindergartens,幼稚園,BAPT CONVENTION OF HK RCHK NORTHWEST KG (A.M.),香港浸信會聯會香港西北扶輪社幼稚園(上午),820353.1,844867.1,G/F KING NAM HOUSE KING LAM ESTATE TSEUNG KWAN O NEW TERRITORIES,新界將軍澳景林?景楠樓地下,27030981,27010707,,,http://www.bcrotaryclubkg.edu.hk
Kindergartens,幼稚園,THINK INTERNATIONAL SCHOOL(P.M.),朗思國際學校(下午),820907.8,836295.9,G/F & 1/F 117 BOUNDARY STREET KOWLOON,九龍界限街117號地下及1樓,23383949,23383153,,,http://www.think.edu.hk/
Kindergartens,幼稚園,CHRISTIAN YOUTH CENTRE KG (YAU TONG)(WHOLE DAY),基督教中心幼稚園(油塘)(全日),817771.6,842626.7,3/F PHASE 5 YAU TONG ESTATE KOWLOON,九龍油塘?第五期三樓,,,,,
Kindergartens,幼稚園,SKH ST PETER'S CHURCH KG (CASTLE PEAK) (A.M.),聖公會青山聖彼得堂幼稚園(上午),828092,814673.9,TSING WUN ROAD TUEN MUN NEW TERRITORIES,新界屯門青雲路,24619133,24619112,,,http://www.spckg.edu.hk/jing/jing.html
Kindergartens,幼稚園,HKYWCA ATHENA KINDERGARTEN (A.M.),香港基督教女青年會宏恩幼稚園(上午),821460.7,834430.5,"UNIT 1-8, G/F, HAN CHING HOUSE YEE CHING COURT SHAMSHUIPO KOWLOON",九龍深水?怡靖苑閒靜閣1-8號地下,27281122,27281214,,,http://kga.ywca.org.hk/
Kindergartens,幼稚園,FANLING BAPTIST CHURCH LUI MING CHOI KG(P.M.),粉嶺浸信會呂明才幼稚園(下午),839596.5,832574.6,FSSTL 86 SHA TAU KOK ROAD FANLING NEW TERRITORIES,新界粉嶺沙頭角道,26694315,26776271,,,http://fbclmckg.school.hk
Kindergartens,幼稚園,JING JING INTERNATIONAL KINDERGARTEN (WHOLE DAY),晶晶國際幼稚園(全日),827568.5,816035.1,SHOP NOS 47 - 54 G/F CHI LOK FA YUEN 18 TSING HOI CIRCUIT TUEN MUN NEW TERRITORIES,新界屯門青海圍18號置樂花園地下47-54號舖,,,,,
Kindergartens,幼稚園,REGENT'S KINDERGARTEN (BRANCH SCHOOL)(P.M.),麗晶幼稚園分校(下午),833953.1,821346.8,"1/F SHOP NOS. 5B, 6, 7, 8 & 9 PEARL HOUSE ON LOK ROAD YUEN LONG NEW TERRITORIES",新界元朗安樂路明珠樓二樓5B678及9號,24772332,24793775,,,
Kindergartens,幼稚園,STAFFORD ENGLISH KINDERGARTEN(P.M.),施德福英文幼稚園(下午),821472,836407,14 STAFFORD ROAD KOWLOON TONG KOWLOON,九龍九龍塘施他佛道14號,23372388,23378083,,,http://www.stafford.edu.hk
Kindergartens,幼稚園,JING JING INTERNATIONAL KINDERGARTEN (A.M.),晶晶國際幼稚園(上午),827585.9,816003.1,SHOP NOS 47 - 54 G/F CHI LOK FA YUEN 18 TSING HOI CIRCUIT TUEN MUN NEW TERRITORIES,新界屯門青海圍18號置樂花園地下47-54號舖,,,,,
Kindergartens,幼稚園,CHAN MUNG YAN LUTHERAN KINDERGARTEN(P.M.),路德會陳蒙恩幼稚園(下午),820135.5,841720.9,G/F HIU ON HOUSE (BLOCK E) HIU LAI COURT SAU MAU PING KWUN TONG KOWLOON,九龍觀塘秀茂坪曉麗苑曉安閣E座地下,23402839,23402098,,,http://www.cmyl.edu.hk
Kindergartens,幼稚園,CANNAN ENG & CHINESE KG (SHA TAU KOK)(P.M.),迦南中英文幼稚園(沙頭角)(下午),845145.7,840957.2,"DD40 LOT990 SHATAUKOK CHUEN, AREA 6 SHA TAU KOK NEW TERRITORIES",新界沙頭角沙頭角?,26746626,26746686,,,http://www.cannan.edu.hk
Kindergartens,幼稚園,ANNUNCIATION CATHOLIC KINDERGARTEN(P.M.),天主教領報幼稚園(下午),826432,828932,"11 ON YIN STREET, CHAI WAN KOK TSUEN WAN NEW TERRITORIES",新界荃灣柴灣角安賢街十一號,24907893,24907956,,,http://www.ack.edu.hk
Kindergartens,幼稚園,BUDDHIST SUM TUNG FOOK KINDERGARTEN(P.M.),佛教沈東福幼稚園(下午),840146.7,830951.2,G/F CHOI WU HOUSE CHOI YUEN ESTATE SHEUNG SHUI NEW TERRITORIES,新界上水彩園?彩湖樓地下,26727258,26704801,,,http://www.sumtungfookkg.edu.hk
Kindergartens,幼稚園,TSING YI TRADE ASSN TIN SHUI WAI KG (A.M.),青衣商會天水圍幼稚園(上午),835885.3,818123,KINDERGARTEN NO 2 AT 3/F ANCILLARY FACILITIES BLOCK TIN YUET ESTATE TIN SHUI WAI NEW TERRITORIES,新界天水圍天悅?服務設施大樓3樓2號幼稚園,21499333,26177099,,,http://www.tytaedu.org
Kindergartens,幼稚園,HIP WOH SCH OF THE HK COUNCIL OF CCC (A.M.),中華基督教會香港區會協和學校(上午),821008,835312,231 SAI YEUNG CHOI STREET KOWLOON,九龍西洋菜街231號,27779618,27785426,,,http://hipwohkg.edu.hk
Kindergartens,幼稚園,TRUTH BAPTIST CHURCH HO YUEN WAI KING KG(P.M.),真理浸信會何袁惠?幼稚園(下午),838118.6,832315.1,"SHOP NO 109, SHOPPING CENTRE YUNG SHING COURT FANLING NEW TERRITORIES",新界粉嶺雍盛苑商場109號舖,26065599,26065611,,,http://www.truthbaptist.org.hk
Kindergartens,幼稚園,LKWFS CHU SUI LAN ANGLO-CHINESE KG(WHOLE DAY),世界龍岡學校朱瑞蘭(中英文)幼稚園(全日),829654.2,814063.2,"UNIT NO 1 - 10, G/F, LEUNG KIT HOUSE LEUNG KING ESTATE TUEN MUN NEW TERRITORIES",新界屯門良景?良傑樓地下1-10號,24562677,24562766,,,http://lkwfs.etlw.com.hk
Kindergartens,幼稚園,YAN CHAI HOSPITAL YIM TSUI YUK SHAN KG (A.M.),仁濟醫院嚴徐玉珊幼稚園(上午),830006.5,814628.8,RM 201 2/F PO TIN SHOPPING CENTRE PO TIN INTERIM HOUSING TUEN MUN NEW TERRITORIES,新界屯門鳴琴路寶田?寶田商場2樓201室,24668966,24662277,,,http://www.ytyskg.edu.hk
Kindergartens,幼稚園,BILOK ANGLO-CHINESE KINDERGARTEN (WHOLE DAY),比諾中英文幼稚園(全日),840945.1,831266.8,G/F BLK 4&5 TSUI LAI GARDEN NO 9 FUNG NAM ROAD SHEUNG SHUI NT,新界上水鳳南路9號翠麗花園第4至5座地下,26793810,26702775,,,http://www.bilok-holford.edu.hk
Kindergartens,幼稚園,WELLBORN ANGLO-CHINESE KINDERGARTEN (A.M.),威寶中英文幼稚園(上午),829340,841263,STTL 258 RP CHEVALIER GARDEN MA ON SHAN SHATIN NEW TERRITORIES,新界沙田馬鞍山富安花園沙田市地段第258號,26426033,26335166,,,http://www.wellborn.edu.hk
Kindergartens,幼稚園,LEAPFROG KINDERGARTEN (P.M.),LEAPFROG KINDERGARTEN (P.M.),828985,851194,NO 11 PAK TAM CHUNG VILLAGE SAI KUNG NEW TERRITORIES,新界西貢北潭涌村11號,27911540,27923453,,,
Kindergartens,幼稚園,SHEUNG SHUI CHURCH KINDERGARTEN(WHOLE DAY),上水堂幼稚園(全日),841030,831112,23 JOCKEY CLUB ROAD SHEUNG SHUI NEW TERRITORIES,新界上水馬會道23號,26721848,26704259,,,http://www.ssckg.edu.hk
Kindergartens,幼稚園,YAU YAT CHUEN SCHOOL(WHOLE DAY),又一村學校(全日),820985,835835,2 MARIGOLD ROAD YAU YAT CHUEN KOWLOON,九龍又一村壽菊路2號,23812949,23805111,,,http://www.yycskg.edu.hk
Kindergartens,幼稚園,ST JOHANNES COLLEGE,聖若望英文書院,820997,836397,"G/F - 1/F., 109 WATERLOO ROAD AND 143 WATERLOO ROAD KOWLOON TONG KOWLOON",九龍九龍塘窩打老道109號地下至一樓及143號,23376969,23362097,,,http://www.st-johannes.edu.hk
Kindergartens,幼稚園,KIN SANG LUTHERAN KINDERGARTEN(WHOLE DAY),路德會建生幼稚園(全日),829643.1,815044.2,"G/F WINGS A&B, HONG SANG HOUSE KIN SANG ESTATE TUEN MUN NEW TERRITORIES",新界屯門建生?康生樓A及B翼地下,24670220,24664209,,,http://www.lutheran-kinsang.com/
Kindergartens,幼稚園,TWGH WONG SEE SUM KINDERGARTEN (A.M.),東華三院黃士心幼稚園(上午),819259.9,841840.9,G/F BLK A & B TSUI LOK HOUSE TSUI PING ESTATE KWUN TONG KOWLOON,九龍觀塘翠屏?翠樂樓地下A及B座,23480285,23467977,,,http://www.twghwsskg.edu.hk
Kindergartens,幼稚園,GUIDEPOSTS KG 2ND BR (KIN SANG ESTATE)(P.M.),佳寶幼稚園第二分校(建生?)(下午),829658.2,814957.8,"G/F, WINGS A & B, YU SANG HOUSE KIN SANG ESTATE TUEN MUN NEW TERRITORIES",新界屯門建生?裕生樓A及B翼地下,24607778,24657890,,,http://www.guideposts.edu.hk
Kindergartens,幼稚園,TP MER ASSN CHEUNG HOK MING KG (TKO) (A.M.),大埔商會張學明幼稚園(將軍澳)(上午),819297.6,844669.1,"G/F., KWONG YIN HOUSE (BLOCK C) KWONG MING COURT TSEUNG KWAN O NEW TERRITORIES",新界將軍澳廣明苑廣賢閣(C座)地下,21783889,21783890,,,http://www.chmk.edu.hk
Kindergartens,幼稚園,CREATIVE KINDERGARTEN (AEGEAN COAST) (A.M.),?思幼稚園(愛琴)(上午),826061.3,817480.6,"1/F, PODIUM, AEGEAN COAST 2 KWUN TSING ROAD, SO KWUN WAT TUEN MUN NEW TERRITORIES",新界屯門掃管笏管青路2號愛琴海岸1樓平台,29495028,29495018,,,http://www.creative.edu.hk
Kindergartens,幼稚園,ST JAMES LUTHERAN K/G(P.M.),路德會聖雅各幼稚園(下午),813720.6,842268.2,"G/F CHEUK WAH HOUSE HING WAH(I) ESTATE, CHAI WAN HONG KONG",香港柴灣興華(一)?卓華樓地下,28982128,28964198,,,
Kindergartens,幼稚園,STFA LEUNG LEE SAU YU (SHATIN) KG (A.M.),順德聯誼總會梁李秀娛沙田幼稚園(上午),825157.8,835965.5,G/F WINGS A & B HIN TAK HOUSE HIN KENG ESTATE SHATIN NEW TERRITORIES,新界沙田顯徑?顯德樓地下,26993499,26963390,,,http://www.stfa-llsystkg.edu.hk
Kindergartens,幼稚園,SOUTHSIDE KINDERGARTEN(P.M.),SOUTHSIDE KINDERGARTEN(P.M.),811198.4,838214.3,"G203, THE REPULSE BAY 109 REPULSE BAY ROAD REPULSE BAY HONG KONG",香港淺水灣淺水灣道109號影灣園G203舖,25927527,25928249,,,
Kindergartens,幼稚園,LOCK TAO CHRISTIAN KINDERGARTEN(WHOLE DAY),基督教樂道幼稚園(全日),818568.3,843933.8,"KINDERGARTEN 1 PODIUM 1, CHOI MING SHOPPING CENTRE KIN MING ESTATE TSEUNG KWAN O NEW TERRITORIES",新界將軍澳健明?彩明商場一號平台一號幼稚園校舍,27069951,27069952,,,http://www.locktao.org/kindergarten/
Kindergartens,幼稚園,GUIDEPOSTS KG (TUEN MUN BRANCH) (A.M.),佳寶幼稚園(屯門分校)(上午),827756.4,815693.8,G/F TING YIN HOUSE SIU ON COURT TUEN MUN NEW TERRITORIES,新界屯門兆安苑定賢閣地下,24516080,26182929,,,http://www.guideposts.edu.hk
Kindergartens,幼稚園,SKH HOLY TRINITY CH TSANG SHIU TIM KG(P.M.),聖公會聖三一堂曾肇添幼稚園(下午),820735.9,837491.7,G-2/F 135 MA TAU CHUNG ROAD KOWLOON CITY KOWLOON,九龍九龍城馬頭涌道135號G-2樓,27138109,27604605,,,http://www.tstkg.edu.hk
Kindergartens,幼稚園,CANNAN KINDERGARTEN (TSUEN WAN)(P.M.),迦南幼稚園(荃灣)(下午),825642.7,829476.8,RM 4 1/F COMMERCIAL COMPLEX CLAGUE GARDEN ESTATE 28 HOI SHING ROAD TSUEN WAN NEW TERRITORIES,新界荃灣海盛路28號祈德尊新?商場4號舖一樓,24116833,24160682,,,http://www.cannan.edu.hk
Kindergartens,幼稚園,REGENT'S KINDERGARTEN (BRANCH SCHOOL)(WHOLE DAY),麗晶幼稚園分校(全日),833954.7,821347.9,"1/F SHOP NOS. 5B, 6, 7, 8 & 9 PEARL HOUSE ON LOK ROAD YUEN LONG NEW TERRITORIES",新界元朗安樂路明珠樓二樓5B678及9號,24772332,24793775,,,
Kindergartens,幼稚園,ANFIELD INTERNATIONAL KINDERGARTEN (A.M.),安菲爾國際幼稚園(上午),818733.9,837860.1,KINDERGARTEN L2 PHASE 1 LAGUNA VERDE 8 LAGUNA VERDE AVENUE HUNG HOM KOWLOON,九龍紅磡海逸徑8號海逸豪園一期L2幼稚園,27663882,27663933,,,http://www.anfield.com.hk
Kindergartens,幼稚園,LITTLE OWLS KINDERGARTEN (P.M.),LITTLE OWLS KINDERGARTEN (P.M.),814007.5,818108.1,UNITS A AND B 1/F SILVER CENTRE BUILDING 10 MUI WO FERRY PIER ROAD MUI WO LANTAU ISLAND NEW TERRITORIES,新界大嶼山梅窩梅窩碼頭路10號銀礦中心大廈1樓A室及B室,29840006,29841338,,,
Kindergartens,幼稚園,DAVID (EXODUS) KINDERGARTEN(P.M.),大衛(出埃及)幼稚園(下午),824860.5,836341.5,UG2 BLK 4-6 JULIMOUNT GARDEN 1-5 HIN TAI STREET TAI WAI SHATIN NEW TERRITORIES,新界大圍顯泰街瑞峰花園平台,26933772,26969068,,,http://www.davidexodus.edu.hk
Kindergartens,幼稚園,ST CATHERINE'S INTERNATIONAL KG(P.M.),國際英文幼稚園(下午),821012.8,836341.9,4 & 6 NORFOLK ROAD/ 1 ESSEX CRESCENT KOWLOON TONG KOWLOON,九龍九龍塘羅福道四及六號及雅息士道一號,"23377344, 23377680",23373704,,,
Kindergartens,幼稚園,AUSTRALIAN INTERNATIONAL SCH HK(WHOLE DAY),香港澳洲國際學校(全日),821838,836377,"3A, NORFOLK ROAD KOWLOON TONG KOWLOON",九龍九龍塘羅福道3A號,23046078,23046077,,,http://www.aishk.edu.hk/
Kindergartens,幼稚園,LOK SIN TONG MAN NG WING YEE KG(P.M.),樂善堂文吳泳沂幼稚園(下午),819937.2,841983.8,"G/F, SAU WAH HOUSE SAU MAU PING ESTATE KOWLOON",九龍秀茂坪?秀華樓地下,23548809,23548308,,,http://mnwykg.edu.hk
